smiles,sim,qed,sa
CCN1CC(C)C(C)C(=O)Nc2ccccc2C=C(Cl)C1=O,0.38181818181818183,0.8624404454404963,0.6616939645270647
COC(=O)N(C)CCC(C)C,0.47368421052631576,0.6272864439205469,0.8689928197764983
CC1=CN=C2N=C3C=C1C(=N3)N2CCCc1ccccn1,0.328125,0.8478715676247961,0.6192065469547373
COc1ccc2c(c1)C[N+](=O)Nc1ccc(cc1N)C1CN1CC=C(C)N2,0.3076923076923077,0.40820746271285413,0.5200997691338615
CCNC(=O)c1ccc2cc1C(=O)N(C)CCNC=C1CC(OC)C(=O)N=NN2C1=O,0.32926829268292684,0.7260267349111995,0.5119542462815221
CC(C)NCc1cnc(OC(C)C)c(N=N)n1,0.3157894736842105,0.7441343017027567,0.7637781835859063
CCCc1nc(C(C)(C)C)nc(C)c1SC(=O)c1ccc(F)c(F)c1,0.37254901960784315,0.6954467828443609,0.7921063622005542
CC(CO)C(=O)C(=CO)C(=O)NC(C)(C)C,0.35714285714285715,0.2840694143131481,0.7059367085343591
CC(C)CN(C)C(=O)NC(=O)C1=CC=C1N,0.4,0.7350309718364467,0.7643787408343123
Cc1cccc(-c2cccccccc(=O)[nH]c2=O)n1,0.3902439024390244,0.8605283392343169,0.840223814674419
CCCCCCCC1CS(=O)N1,0.35,0.6360289384937098,0.6939419955588081
Cc1cc2ccc1NC(=O)N1CCCNC(C)C(=O)NCCC2C1,0.3194444444444444,0.6791885005169059,0.5462961268848612
CCC(=O)N(CC(=O)NNC(C)F)C(=O)Nc1cccnc1O,0.3870967741935484,0.44533315130524453,0.698595597990362
COC1=CC=C2NC(=O)C1=CC=C2OC(=O)C1CC2CCOCCC1C2,0.34782608695652173,0.7851034060523766,0.5100752539745363
COc1nc2ccc3cc(F)c4ccc(c(=O)s4)c(cccc4nc(oc14)C(CCO)C2)oc3=O,0.2828282828282828,0.44769725360450036,0.4812450390938499
O=C(Oc1cccc(O)c1)c1c(F)ccc2ccc(cc1F)[nH]2,0.44680851063829785,0.5561336196991403,0.6974128243114064
CC1=C(F)C2=CC3=CC=CC(=CC=C4C=C1N(CC(=O)O)CC4CC2)O3,0.24691358024691357,0.8103946279436065,0.4111378070441351
CC(CCC(=O)N(C)CC(=O)O)C(C)ON=C1C=C(O)C=N1,0.3148148148148148,0.6539098644423255,0.6300496613828012
CC(C)C1CCNCCCCCCN(c2ccccc2NC(=O)O)C1=O,0.4727272727272727,0.7616292085000617,0.740909891803541
CC1=CC=C(Cl)C2=CC(C(C)O)=CC(=NN2C)NC(=O)NCC1,0.25333333333333335,0.6867658970873309,0.4841267932324548
NC(=O)NC(=O)Nc1ccccc1F,0.625,0.6276126500792281,0.9149771009149986
CCCC1SC(=O)C(C)(CC(C)O)NC1=O,0.38,0.7773907555161563,0.6322358117655416
CC(=NCC(=O)NCc1ccccc1C)OC(=O)c1ccc(C)cc1,0.46296296296296297,0.5170613200689326,0.8459507906079676
CC(O)COc1c2cccc1-n1c3nnc1n3CC2,0.34,0.7601177642301703,0.5861377233968166
CCN1Cc2c[nH]c(n2)CNC1=O,0.3,0.6589743238660828,0.6032963096794778
C1=CC2=CC(=NC=NN2)NNC=N1,0.17777777777777778,0.4640448843770299,0.41868605500245615
CC(O)c1cccc(C(C)(C)O)n1,0.34375,0.7239816323449813,0.7812637187405085
CCNC(=O)C(=CC=C(C(=O)O)C(=O)C=Cc1cc2ccc1n2C(=O)OC)N=CC=CNC=O,0.27631578947368424,0.11346221950427587,0.5704174342674491
CC(=O)NC(=O)CC1C(=O)N1C,0.33962264150943394,0.5336698271244105,0.7750562146730273
COC1=NC(=O)NC(=CC=C(F)C=CO)C=Cc2ccc(cc2)C(N=NC(=O)C2CCCC2)=N1,0.2597402597402597,0.36369231980900535,0.515551340143161
CCCCN(C)C(=O)c1cnc(NC(N)=O)c(N)c1,0.38181818181818183,0.7370009112430487,0.8410127619311621
C[N+](=O)Nc1cc(C(=O)N2CCCCCC2)ccc1NC(=O)C(=O)N1CC1,0.4528301886792453,0.3571032275681464,0.8256771495393652
Cc1cc(O)cc(NC(=O)C2=NC3=NC=COC4=NC(=O)C(=C3)N42)c1,0.3064516129032258,0.8360799056117791,0.5142675465281038
O=c1nc(N=CC2=NC=C2)c1=Nc1ccc(O)s1,0.23076923076923078,0.8325180511231631,0.6187331276298575
CC(CC(=O)N(C)CCCC(=O)S)C(N)=Nc1cnccn1,0.3387096774193548,0.4249037752937409,0.6967846703813717
CC1(C)CO1,0.2916666666666667,0.38538951930291415,0.8439464967620545
CN1C(=O)c2ccc(c(O)c2O)C(=O)NNC(=O)NC(=O)NC(=O)c2ccc(F)c1c2,0.3157894736842105,0.3253210878645788,0.603219551858586
O=C(c1ccc(F)c(O)c1)N1CC1,0.5897435897435898,0.6560379151651876,0.9157990509758203
CCC(C)(C)C1=CC=N1,0.2777777777777778,0.5342979952302414,0.7383473154364766
CCc1cc2ccc1NC(=O)N2,0.358974358974359,0.6526363358228233,0.7052755208570393
CC(C)CC(=O)NNc1cccc(CN(C)C(=O)O)c1O,0.5102040816326531,0.4746692257743143,0.8315302570704183
CN(CCN[N+](=O)c1ccc2cc1NCCO2)CC(=O)O,0.2714285714285714,0.4956178153816882,0.6552441504586767
CC(C)(C)OC1CCC1,0.3870967741935484,0.5264277952217641,0.8652208940317944
CCCCC(C)(N)C(=O)NC(=O)c1ccccc1C,0.46153846153846156,0.8537455896222746,0.8207155378621938
CCOC(CC)=NC1=NC2=CC=C(N)C(O)=NC=C[SH]21,0.22727272727272727,0.4143740489168083,0.4782470436044639
CC1=CC=C1C(=O)OCCC(C)C1CCC(C(=O)O)C1,0.29850746268656714,0.7586708724811735,0.680449885762306
CC(CC1CCCCCC1)CC1OC1c1ccc(F)c([N+](N)=O)c1,0.3448275862068966,0.2633669850326786,0.6841069094881093
CCCC(C)(N)CCC(C)C(=O)NCC,0.3902439024390244,0.681277244266948,0.7359908805507804
CC1OC(=O)NCC(=O)OCCNC1=O,0.2631578947368421,0.494577604253048,0.6609423752506725
COC1=CC=C1NC1CCCC(C)N(CC(=O)O)C1,0.3508771929824561,0.7858628046217729,0.7075314305610465
CCCSc1cc(OC2=CC=C2C(C)(C)F)on1,0.27586206896551724,0.727387680575041,0.6808897731803856
CCC(C)CCC(C)(C)c1nccc(N)n1,0.34615384615384615,0.8305405166020097,0.7412813328635184
Nc1ccccc1N=c1[nH]c2ccc(OC3=CC=C3)cc2[nH]c(=O)[nH]o1,0.2571428571428571,0.5421739726322752,0.7311610994613028
CN1N=NN=C(O)Nc2ccc1cc2,0.23404255319148937,0.6556142658476551,0.5808855117871505
CN1CCCC(N)CC2=CC=CC(F)=CC=C(F)OC(=N2)NCC1=O,0.24285714285714285,0.6991334091367322,0.4883798296775638
c1ncc(NC2=NN=NC2)[nH]1,0.23404255319148937,0.6144460317821321,0.6448069556406342
CCCNCC(=O)NC,0.41379310344827586,0.5143589960141545,0.8892357769749383
CC1(C)Cc2cc(cnc2NC(=O)C2=CC=C2)OC1=O,0.30303030303030304,0.8345460374390823,0.6347394816041425
CCOC(=Nc1nn2nc1C=C(OC)c1ccc(C)c(CN3CC3=O)c1-2)N=C(C)N1CCCC1,0.2872340425531915,0.3842758753244809,0.561633959757224
Cc1ccc(OC2COC3CCCN(CC3)CC(O)C2)n2ncnc12,0.30985915492957744,0.8867026190739988,0.5251803542043457
CCC(C)Oc1ccccc1S(=O)(=O)O,0.4375,0.8045045977570251,0.8352527310563883
CC1CCCN(c2ccc(O)cc2)C(=O)N1,0.37735849056603776,0.7610324781464682,0.8130927341753849
CC12CCC3NCOC(=CC=CO)C(=O)NC(=O)NCN(CC1)C32,0.2727272727272727,0.4117932747931181,0.5023593083452345
Oc1ccccnnnc(F)c1F,0.34375,0.6540348255018384,0.7515114814353299
CC(C)N(C)C(=O)c1ccc(F)cn1,0.5,0.7209050965989804,0.8690420970852579
NCOc1ccnnc1,0.28125,0.5545089547337217,0.7781277888092577
CC(C)(CC1CCOC1C(=O)O)OC1=NCC(C)(F)C(=O)NC(=O)CS1,0.25882352941176473,0.6918367581872733,0.5267897901072307
COC1=C2COC(=O)C3=CC=CC=C(CCCN(C=N[N+](N)=O)C3=N1)N=C2C,0.2127659574468085,0.19529855766095605,0.46498622634738734
COC1=CC=C(F)NC(=O)NC([SH]2C=CC=C2F)=CC=C(C(=O)O)C1=O,0.22666666666666666,0.3398220147613902,0.5276562311674378
CCNC=C(N=C1c2ccn1c2C(=O)N1CCC1)C(=O)OCC,0.3287671232876712,0.6359628463464724,0.6588325351827885
CC(C)(C)c1cc(C(=O)O)cc(NCCNCCCCCN2CCC2=O)n1,0.44776119402985076,0.4056909359377395,0.8225704828726985
CCc1cc2ccc1SCC2NC(=O)COC1CCCCC1,0.42857142857142855,0.895354854620929,0.6803305991424494
Cc1ccnc(C(O)C2CCN=C(F)N(c3ccc(Cl)cc3)CN2)c1,0.373134328358209,0.8228935957080742,0.682600571262457
CSC(=O)NCC(N)=O,0.4642857142857143,0.5564751277284266,0.7973680512224297
CC1=C2Nc3ccc(cc3F)[N+]2(C)N=C1,0.2653061224489796,0.6446910736469907,0.5242547358247918
CC(C)(C)O,0.3333333333333333,0.4498276567484776,0.8873337694893271
CC(=O)C=Cc1cc2ccc1NC(=O)N1C(C)CCCCN3CC1CC23,0.325,0.822442211590116,0.5049299957209141
CCC1CCCC(CN(C)CC(=O)NCC(C)(C)C)NC1,0.3448275862068966,0.7901719127071282,0.7364660173815248
COC(=CC=CC(C)=O)CN,0.3157894736842105,0.3676262761831917,0.7286540740394768
CC1CCCN2CCCC2=CC=C2C=C2NC(=O)N1,0.288135593220339,0.7006806254637405,0.6458427372129428
CC1=CSC2=NN=CN=C(N2)C(C)=CC=C1,0.22,0.6970387118920602,0.4977011476075883
CC(=O)NC(=O)N1CC1,0.3783783783783784,0.4493825257053661,0.8845105261388179
CNCCCCOC(C)Nc1ncccc1F,0.4230769230769231,0.5395471317775368,0.7714154445651376
CCC1=C2C=CC3=CC=CN(C3)C(=O)c3nonc3N=C(O2)C(O)=N1,0.2073170731707317,0.8386206639129404,0.4647769993991765
CC(O)CCC1COC(C)C(C)COC(C)C(=O)N1,0.32,0.807571229413525,0.5676174571093556
CNc1ccnn1-c1ccccc1C,0.3953488372093023,0.7808661294531763,0.8586087810769418
C=C(C=C(N=CC(=CC(Cl)=C[O+](C)O)NC(=O)OC)C(=O)OC)C(=O)NC(=O)C(C)C,0.2028985507246377,0.06987710922823961,0.6145563786120793
Cc1cccc2nn3nc(ccccc-3cccc(F)ccc1C(=O)O)N2,0.3709677419354839,0.6735931899462992,0.6729576190730719
COC(=O)C1CC(F)(F)C1,0.4117647058823529,0.5248638240041397,0.8177075746428917
NC=CC=C1C(=O)c2ccc(O)c(OCO)ccnnc21,0.265625,0.5523608400933889,0.695107733990059
CC(C)(C)C1=NC2=C(C(=O)O)C3=NC=CC(=N1)NCC(=N3)O2,0.23376623376623376,0.7551160773304155,0.45180363986981953
CC(=O)c1cccnc(C)ccc(C(C)N2CCCCC(O)C2)n1,0.36666666666666664,0.8635655304739266,0.7028225819316264
CN(CC(O)(F)F)c1nc2nc[nH]c1c1ccnc[nH]c(=O)c21,0.2711864406779661,0.5138735394347151,0.6520606601827885
CC1(C)NC2=NC(=CC=C1Nc1ccc(CO)cc1)O2,0.29310344827586204,0.7872444357357775,0.6590046514343122
CC(C)(CCO)CCc1ccc2[nH]ccccoc2n1,0.2833333333333333,0.8749460545902706,0.7669811959236684
O=C(CO)NNc1ccc2cc1C(=O)NC2=O,0.32,0.39704255147839007,0.7354550531010341
CC(C)c1cccc(C2CCCNC(=O)C(N)=CC=CC(=O)N2)c1F,0.28125,0.7695104136556217,0.6627460587043505
CCC(=O)Nc1ccc(CO)nc1,0.5227272727272727,0.7267148174997884,0.8912391730759425
CCC(=O)CNC(=O)C(C)N1CC(=O)OC(C)C1,0.4067796610169492,0.6845255007188552,0.730854951941463
Cc1ccc2nc(C=CC(=O)N3CC4CC(C4)S3=O)n(C)c2c1,0.3582089552238806,0.7936859253142013,0.5968187858498682
Cc1nc(CCCCCC(C)CCCC(C)C(C)O)ncc1F,0.32142857142857145,0.5918137661422362,0.7164143122735749
NC1=NC2=CON(CC1)C(=O)n1nc(N)cc(Cl)cccc12,0.3389830508474576,0.7522859449502725,0.5713605153955511
CC(C)CC(=O)O,0.36666666666666664,0.5668189166571438,0.8941860167813869
CCCC(CC(C)O)(NC(=O)O)C(C)(C)C,0.3111111111111111,0.6808720051229812,0.6757838225257928
Nc1ccc(C2CCCN2)c(F)c1,0.37777777777777777,0.6469515910617999,0.8026691852930339
Cc1cccc(OC(=O)Cn2c3nnc2N(C(=O)C(C)C)N=N3)c1,0.3787878787878788,0.6321204410183463,0.6895629027341218
Cc1nc2c3c(O)c(cn2c1N)C(=O)N(C)CCC3,0.2835820895522388,0.738301517414699,0.6998757757659144
CNC1=CC=C1C,0.2,0.5129714491334508,0.7149905416682648
CN(C)C(=O)CN(Cc1ccccc1)CC(C)(O)Cc1ccccc1,0.46938775510204084,0.803160479589047,0.815312109956366
CC(C)Nc1cccn1O,0.32432432432432434,0.6113395676690028,0.7779615233608403
Cc1ccc(F)occcccc(NC2=CC=C2C(=O)O)cc1Cl,0.38333333333333336,0.8116813626591924,0.7455700539550878
CC(=O)COC1=CC=C1Oc1ccc[nH]1,0.375,0.7966735179527612,0.7162432491728504
NC1=CC=C2C(=O)OCCCCCCC(N)=CN2C=C1,0.275,0.6593081809360448,0.6467614664962813
CC(=O)NC(=O)CC(C)SC(C)(C)C,0.3181818181818182,0.7857504640753556,0.7523979575681976
Oc1ccc(F)cc1Cl,0.4642857142857143,0.5949913517547801,0.9274197513339124
O=C(O)c1cccc(NC(=O)c2ccccc2)c1,0.6216216216216216,0.8676040057750659,0.964506581626841
CC1CCOCC(=O)Oc2ccc(cc2)C(=O)NC1,0.29411764705882354,0.5670493293832453,0.6145307803873848
CC1CCCCC2CC(CC1)C(C)C(=O)NC2=O,0.3333333333333333,0.6728420536893708,0.5819815801465913
CC1=CC=C2OC(=O)C(=CC=CC=C2CN[N+](=O)CC(C)CC2=CC=C2)C(C)=NN1C,0.22093023255813954,0.3837887837020391,0.45256478736740174
CN1CC(NCCO)CCN2CCCCC1C2,0.29508196721311475,0.7364493745170212,0.6700082145546975
CCCN1C(=O)Nc2cccc(c2)C1=O,0.42857142857142855,0.8013630381758177,0.7528069695899464
COC1CCC(O)CCCCN(CCC2CO2)C1,0.31746031746031744,0.7736841468935414,0.6936719229945962
CC1=NNC(=O)C2CCCc3cc(ccc3O)N1C(C)CC2,0.3333333333333333,0.7741847594135383,0.5444016065398858
CC(C)(C)C(Sc1ccccc1NC(=O)O)=C1N=NO1,0.3684210526315789,0.8046188343941143,0.7435030882613503
COC(=O)C(O)=CC=C(N)c1cnc(F)cn1,0.2857142857142857,0.34531127715925364,0.728047414355137
CC(C)(O)CC1CCN(CCCCN2CC2)C1=O,0.3333333333333333,0.5462146887807321,0.7714610705507621
CN1CC2=CC=CC=C3N=C(C=C1N=CO3)ON=Nc1ccc2o1,0.18947368421052632,0.7327267998865872,0.385897808152212
CCC1CCC(C)(C)N=C1C1=CC=C1C(=O)O,0.3076923076923077,0.8142854373407222,0.6625434685339225
CC(C)(N)c1ccc(ON=CC=C(F)C2=CC=C2)cc1,0.28846153846153844,0.6573699072808371,0.721733241071503
Cc1nn2c(C)c1ccc2=O,0.3157894736842105,0.5521198216016379,0.7461633593434367
CSC=C(CNC(=O)CNNCCC(C)(C)O)c1cc(C)ccc1C,0.3709677419354839,0.3784378682518599,0.7537171577702172
O=C(O)C1=CC=C1O,0.23529411764705882,0.5174487046255732,0.7510131159234948
CC[n+]1c(NC(=O)C2CCN2C)cn(Oc2ccccc2O)c1O,0.32857142857142857,0.7005896816638923,0.6834614431628948
COC1=CC=C2N=CC=C1N(CCCC(=O)N1CCCCC1)C2=O,0.41935483870967744,0.7749281910867314,0.6835443300457242
CC1(C)CS(=N)(=O)N1,0.25925925925925924,0.49257495628394804,0.5945310768759035
O=C1NC2=C3C(=O)OCc4ccc(cc4CCCCCC2)C=C13,0.29411764705882354,0.7495403936703985,0.5802656265737767
CSc1ccccc1C(C)=O,0.5294117647058824,0.4959581516963861,0.9091815010951796
O=C1Oc2cc(O)ccc2CNCCCCC2CCCCCN12,0.38461538461538464,0.7693538963109845,0.7301909054979292
CC(CO)c1cnc2cccccc3c([nH]c1)[nH]c-3nnc2O,0.2857142857142857,0.45368713712341424,0.5556930639652475
CC1=NC(c2ccc(NC(=O)C(C)C)cc2)=NNC=C1,0.48936170212765956,0.8859542589035679,0.7911507785340406
CC1CCCCCN(CC(C)(N)O)C1=O,0.3673469387755102,0.6646667334503908,0.7246090758170527
CON=C(c1ccc(N)cc1)N1CC1,0.358974358974359,0.24821026300806245,0.8501359507021884
O=C(NCCCN1CCC1)Nc1cccc(F)c1,0.6590909090909091,0.7865512287854555,0.9200996434669617
N#Cc1cc(C(=O)O)ccc1F,0.4883720930232558,0.683532371080529,0.9006019525786163
O=C1CN(C(=O)O)CCCOCCCCCCCCCN1,0.42,0.718824078624817,0.8079060086532491
Fc1ccccc1-c1nnon1,0.4838709677419355,0.6380233077662449,0.7961312795016933
CNC(=O)c1cc(NC(=O)N2CCC(=O)NC(=O)C2)ccn1,0.4,0.6252867438750811,0.8464041442834387
CCCC(=O)NCC1=CC=CSCCN1CCC(C)CC,0.31746031746031744,0.7401823769548754,0.6980761824907109
COC1=CC=C1C=NC(C)=NN=C(C)C(=O)NCCC(C)C,0.3442622950819672,0.44552039863086823,0.6928633876630099
CC(=O)C(O)=CC=C(C)F,0.22857142857142856,0.3647714466804002,0.6898294207967378
CC(O)=NC=CC=COc1ccccc1CC(=O)O,0.3333333333333333,0.35693408209293087,0.7498261373829396
CC1CC(C)C1,0.42105263157894735,0.4211211609377516,0.8876077168570932
CC1=NN=C2CCC(=N2)N(CC(C)OC(C)(C)C)C=CC=C1O,0.22535211267605634,0.8664211305076474,0.48155194585760736
O=C(S)c1ccccc1,0.4583333333333333,0.5849799919074538,0.9095965462057075
CC(=O)NCC(C)CCCN(C)C,0.38095238095238093,0.6734734510047864,0.8215605513196937
CCC(C)C(=O)C(C)C1=Cc2ccc(C(C)C)nc21,0.3333333333333333,0.7863739679082501,0.6845817393347738
CC(O)(F)CN1CCC(COc2nnc(C3=CC=C3)o2)NC1=O,0.27848101265822783,0.8048912006157758,0.6247661890289423
O=C1NCC2=COC(=O)C3=NC(=C2)C(F)=CC=C13,0.24528301886792453,0.638783777280149,0.4746308651864187
Cc1nccn1-c1nc(C(C)O)ccc1COCCC(C)CCl,0.323943661971831,0.5920519079611014,0.7023125832597114
CC1(CC(CCC2CSC(=O)O2)CC(=O)NC(=O)O)CCCC1,0.2898550724637681,0.6832485307277206,0.6377113813366344
O=C1CNC2=CC=C(NC(=O)C3=NN=N3)C=CC=CC=C(F)C(=C2)C(=O)OCCO1,0.23255813953488372,0.6552910585723237,0.520884442507524
COc1nc2ccc(N)ccc3ccc(CCCN4CCC4)onc2n13,0.2682926829268293,0.7594673447388048,0.6305348430510462
O=C1CCC([N+](=O)O)NC(=O)N1,0.3157894736842105,0.4484132290501901,0.6632660878610808
O=C(NC(=O)C1=CC=C(C(=O)F)C1)Nc1ccc(O)c(O)c1,0.32608695652173914,0.3835195290914934,0.7812890286886509
CCCN1C(=O)C(C)N(CC)C(=O)c2ccc1nc2Oc1cc(F)ccn1,0.2972972972972973,0.8064335273030955,0.606079419378192
CC(=COC1=CC=C1O)C(F)=CC1=CC=C(S)C(=O)NC2=NC(=N2)ONC(=O)CO1,0.22727272727272727,0.3027897924886531,0.44672379266834805
CN1C(=O)CC2(C)CCC(C2)NN=C2C=CN(C=N2)c2cccc1c2,0.275,0.7917630863828325,0.40478522822685
C(CCC1CN1)CC1CCC1,0.3,0.4749267642725204,0.8014534124322346
O=C(Nc1cc(O)ccc(O)cc(O)[nH]1)NC(CCCO)C(=O)O,0.3620689655172414,0.37347704966177053,0.7063792624292858
CCC(C)(N)CNC(=O)c1ccc(C(C)=O)nn1,0.4418604651162791,0.7429777706339883,0.7553699533346447
Cc1c[nH]c(N(C)C)n1,0.3170731707317073,0.6012351088472253,0.7194050077441688
C1=CC2=CC3=NN4CCC(CCCC3)OC(=C1)N=C2Oc1ccccc14,0.24096385542168675,0.7012159976957227,0.45505903071671633
CCC(=O)N(CCCC(C)O)Cc1ccc(C)cn1,0.45098039215686275,0.8217786091098854,0.8017259102951907
CN(C)CCNCC(N)=O,0.34375,0.4688689926188984,0.8671761190215899
COCSCc1ccc(N2CCNC(=O)c3nc(F)ccc32)cc1OC,0.32941176470588235,0.4744331514584167,0.7762727224689256
CC(C)CCCC(C)CCOc1ccccc1C(C)O,0.43478260869565216,0.6906517790771376,0.8008765445412054
COC1=CC=C(N(C)CCC[O+](C)C)C(C(C)=O)=CC=C1,0.2631578947368421,0.67616283171476,0.6457691523856295
Cc1cccc(NC(=O)Nc2ccccc2O)c1,0.6756756756756757,0.707101852039673,0.9344993418078364
CC(N)C(=O)NC(=O)c1ccon1,0.44,0.6299144813106631,0.764672238456087
CC(O)C(=O)NC(C)(C)C,0.5,0.5565660812594541,0.8168710112074073
CCCCNC(=O)C1(C)CCCCN(CCN(C)CC)C(=O)NC1,0.34328358208955223,0.6648538057771781,0.7141255095155328
CC1CCCC(O)=NCC(=O)Nc2ccccc2SCC1,0.35294117647058826,0.7642706701481783,0.6967901118844313
CC1=CC=CC=C2C=CC=C1CN2,0.20454545454545456,0.5900802729364236,0.5493128898410319
CC1NC(=O)NCCC1O,0.3076923076923077,0.42647327360777443,0.674844863090579
CCc1cnc(CC(C)(C)CCC(=O)O)o1,0.38181818181818183,0.8080005170839457,0.798417253484453
O=C1Cn2c3oc4ccc(cn4)c(=O)oc(nc=3c2=O)N1,0.27692307692307694,0.5952154804317347,0.4784065665997736
COC(=O)CNCC(C)(O)CCCN[N+](=O)Cc1ccc(O)c(C)c1,0.31343283582089554,0.20106564087727685,0.7100659367178399
Cc1cnnc(C2=CC=C(C(=O)CN3CCCC3)C=COC2=O)c1,0.2857142857142857,0.786554196327172,0.7362434751419489
CCCCCOc1ccc(C(=O)NC(=O)N2CCC2)cc1N(C)C,0.38028169014084506,0.7795314973424502,0.8686778624937275
COc1ccccc1N(CCF)C(C)=NC1CNC(=O)N1C,0.35294117647058826,0.667199231651737,0.6938103744587152
O=C(C=C1C=CN(c2cc(F)ccn2)CCOC1=O)NC1CCC1,0.36363636363636365,0.6740784473391832,0.7509285823620944
CC(=O)Oc1ccc(C(C)(C)C)cc1O,0.4473684210526316,0.5696855649880977,0.8882481939001566
Cc1c[nH]c2ccc([nH]1)c(C(C)(C)C)c2,0.27906976744186046,0.5572557579157108,0.677395614278591
O=C1CCCCc2nc(no2)CCCCNC(=O)CN1,0.3023255813953488,0.7144720237526684,0.6121546691533057
CC1=CC=C2C=C(F)C=CC3=CC=C(C=C(CCCC1)N=C3)NC2=O,0.2073170731707317,0.6811980921427464,0.4685994352966123
CC(CCCCC(C)(C)O)Oc1cnc(C(N)=O)o1,0.29577464788732394,0.7025056522881951,0.7190853719496749
CCC(C1=CC=CC=C(O)C(C(=O)O)=CC=CC=C1OC)N(C)C=O,0.2542372881355932,0.7229352484186226,0.6070773853487208
CN1C(=O)CC1C(=O)Nc1cnccc1N,0.41935483870967744,0.6773060017928358,0.7796413588840095
Cc1ccccc(C=Cc2ccccc2O)oc(=O)c(=O)occcc1C,0.3392857142857143,0.8021578183750913,0.7940926805708174
CC1CCN1CCCc1cc(N)ccnc(N)on1,0.30357142857142855,0.8520271146141807,0.6889334805436863
O=C1N2CCCC3CCCN3C3=CC(=CC=CC=C32)N[N+]1=O,0.2777777777777778,0.6966574303134125,0.5143497818937792
Nc1cc2ccccc2o1,0.4411764705882353,0.5966573593568376,0.8639029910885151
CC1CCCC2CCN1C(=O)CCCCC(O)C(=O)O2,0.3157894736842105,0.6860888485802118,0.5762765215674199
Cc1ccc(C2=NN(CCCCNC3=CC=C3)CCCC(O)=N2)cc1,0.2894736842105263,0.7477858612418414,0.7502748626470397
c1cc2ncc1nn2,0.20689655172413793,0.4166304879405696,0.5890838386406165
CC(C)C=CC=CC(=O)NCCC(C)NCc1ccccc1,0.4166666666666667,0.5416513185447819,0.7928057208362931
CC=CC=CC=CC=C(C)SC,0.25806451612903225,0.5904067952028592,0.6933802305506442
CC(O)CCN(C)c1cc(Cl)ccn1,0.46153846153846156,0.8324955415439829,0.7859672230395682
Cc1nc(CNC(C)C)c(C)o1,0.2962962962962963,0.74734898241996,0.8370889718093856
CC1CN2CCOC(=O)C2(C)C1,0.28888888888888886,0.4984124146413371,0.6777447927616053
CC(=O)NCCn1c(C)nc2c1=CC=2,0.3877551020408163,0.6591370905916386,0.737473623286015
CCCCN(CC(=O)N1CCCC1)C(=O)Nc1ccc(O)cc1,0.5,0.7917800576025843,0.888039170524275
CN1CCC2=CC=C(O)C3=CC=C(F)C=CN=C(C1=O)N2C(=O)N3,0.24096385542168675,0.7108152256121238,0.5399757392220973
O=C1CN(CCN(Cc2ccc(C(=O)F)cn2)C(=O)C2=CC=C2)C(=O)CN1,0.3287671232876712,0.678103119919857,0.7538139700521856
NC(=O)CNCCCC1CCCCC(=O)N1,0.46511627906976744,0.5539775180860412,0.7820934179360687
CC1CCOCC(CC(C)(C)C)CC1,0.48717948717948717,0.62113188905579,0.755608243913593
CN1CCOC(=O)c2ccc1nc2O,0.3090909090909091,0.6052890717859195,0.6555698806234425
CC(CCC(Cc1ccc[nH]1)NC(=O)c1cc(F)ccn1)C(=O)O,0.38028169014084506,0.6910832595072607,0.7234053826422734
COCC1CCCSCC2CC2CNC(=O)CC1,0.3076923076923077,0.8373599645335554,0.6410272426372462
Cc1ccc(Cl)c(C(N)=O)c1,0.53125,0.6840421344310179,0.9389898830580444
CC(O)C(=O)NC1=NC=CC=CN1,0.3111111111111111,0.508823213725993,0.6738503703242187
CC(=CC=C1C=C(C(C)N)N=C(C)O1)Oc1ccccc1,0.2857142857142857,0.8604061803931465,0.6848780077840616
O=C1C(F)=CCC(=NNc2cc(F)ccn2)OCCN1CCN1CC1,0.3333333333333333,0.6408499183531026,0.6888432135007092
CCN(C)C(=O)C1=CC=C(C2=C(C=CC=C3C=N3)C=C2)OC(S)C(=O)C(C#N)=C1,0.25,0.7131336953960263,0.5272202237292372
CC1(C)CC(C)(C)C(=O)C2=CC=CC(O)=C(O)C(=N2)SC1=O,0.22641509433962265,0.7133052950611094,0.5488607549779931
COc1cccc2ccc3cc(c(=O)oc4ccc(cc4)occ-3ccc1=O)OC2,0.3076923076923077,0.5936144155303267,0.5860548420927916
CNC1=C(C=NC(C)=O)C(=O)N1,0.2857142857142857,0.5269063419578218,0.6790163756555394
COc1cccc2c1OC(C)OC1=CC=C1C=C(F)C(=O)NC1=NN2C2=CC=CC=C1O2,0.2823529411764706,0.7248108312493625,0.4473814087026111
CC1=CC=C2OC3=NC(=O)C=CC=C(C(=O)O)C=CC=C4NC3C(=O)N(CC4=CC=C1F)C2=O,0.2413793103448276,0.5692922778633022,0.4038616399037991
COC1=CC=C1C(=O)NC(=NC(C)(C)C)OC(C)=O,0.3076923076923077,0.46393764125858805,0.7274647498647973
Cc1ccc([N+](=O)NC(=O)CF)o1,0.32727272727272727,0.5667276972972934,0.7335889410857104
CC(O)(F)C1=CC=C2C=CC(C(=O)O)=CC=CC(=CC=C1)NC(=O)C2,0.24,0.7192632134814544,0.48400878651782503
CC(=O)c1ccc(F)cccccc2cc(cc1)C(=O)OCC2=O,0.3620689655172414,0.583912545127871,0.7509206301520626
