smiles,sim,parp1,qed,sa
CCCC1CC=CC=CC2C3=CC=CC=CC=C3C(C)C2C1,0.25396825396825395,8.6,0.5706471214092828,0.5515286280476253
C1=CC=C(c2cccc(-c3ccccc3)c2)c2ccc3c(c2)C=C3C=C1,0.24,10.9,0.4864343689600279,0.6690982355559771
CC(CCCCCC1=CC=C1)C(C)c1cccc(F)c1,0.4318181818181818,7.8,0.508111711107344,0.7507653657200265
CC1(CCc2ccccc2)CC2CCCCc3ccc1cc32,0.37254901960784315,9.1,0.6707710296147096,0.6803807530747112
CC1=CC=CC=C2C=CC=CC=C2C2C=C2C=CC2=CC=C12,0.17307692307692307,10.6,0.5531533698328177,0.5780204304172878
CC(=CC=C1C=Cc2cc3ccc2OC13)C(=O)CC1=CC=Cc2ccccc2C(C)=C1,0.25882352941176473,11.6,0.511131156962756,0.5443310414800755
CCC(C)(CCC1=CC=C1O)C(=O)c1ccc2cc1-c1c(C)cccc1-2,0.3114754098360656,8.9,0.5250378959573772,0.6435103935715816
CC1=C2C=CC=C(C=CC3=CC1=CC=CC=CC=CC=C3)C2,0.16981132075471697,9.0,0.5231315323249957,0.48870539949732944
OC1c2cc3cc1c2C=C1C2=CC=CC(=CC=CC=CC=C2)OC=CC1=CC=CC=C3,0.1724137931034483,11.1,0.5319342638981097,0.43980569894169164
CC1=CC2=CC3(CC(F)=CC=CC2=C1)CC1CC2=CC=C4C(=C4C3C1)C=C2,0.189873417721519,11.6,0.45058961260902275,0.2950031168403498
CC1=CC(C)=C2C(C)=CC=C1CCC2(C)Cl,0.23255813953488372,7.3,0.5218026058509158,0.5631310146061106
O=C1OC23C4=CC=CC(O)(C=C4)CC2=CC=CC2=Cc4cccc1ccc3c2c4,0.2222222222222222,11.1,0.6650458086309543,0.36804653132673376
CCC(C1=CC=C1F)=C(C)C=Cc1ccccc1C,0.3157894736842105,8.2,0.6197612102374803,0.7655823057428814
CC1=CC2=CC3=CC=CC(O)=C4C=CC(=CC=C(C2)C(C)=C3)C4=C1,0.1744186046511628,9.9,0.5919185764677163,0.47073845841954093
CC(C)(F)C1=CC=C1,0.22580645161290322,5.0,0.487615073606663,0.742397877828257
CC1=CC=CC(CCC2CCc3ccc(C)cc3CC2)=CC=C1F,0.2857142857142857,9.7,0.5522997405263131,0.7201307221858403
CCc1cc(C)cc(CCc2cccccccc(C)c2)c1,0.42105263157894735,9.1,0.6697042578194963,0.8750844872311888
c1ccc(-c2ccccc2)cc1,0.45,7.2,0.5905018880213778,1.0
Cc1cc2cc(c1)C(C)(F)CCCC2C,0.3829787234042553,7.3,0.587305174811529,0.6170962842841966
CC1=Cc2ccc3c(-c4ccccc4)cc(c(c(=O)[nH]2)=CC=C1F)=CC=C3,0.2753623188405797,10.4,0.8232757183614923,0.5717725262652034
Cc1cc(F)ccc1-c1cc(F)ccc1F,0.4594594594594595,8.0,0.6815779924589901,0.9193421274476989
CC1=CC=C2C=CC=C3C=CC=CC=CC4=C(C=CC=CC1=C34)C2,0.16071428571428573,9.7,0.5024562642785989,0.4867023585314103
C=Cc1cc(F)ccc1CCC1CCCCCC1,0.40816326530612246,7.9,0.6262803302182351,0.8638005542454741
CCOc1ccc(C2=CC3=CC=C4C=CC(=CC=C2)C(C)=CC=CC(N)=CC=C43)cc1,0.32142857142857145,10.3,0.6091789042300049,0.5526674517364857
C1=CCC2(C=C1)C=C2C=CC12C=C1C=CC2,0.2391304347826087,7.9,0.6430293527451126,0.4740092719108213
CC1(C)C=CC=CC=CC(C(O)(C2=CC=C2)c2ccccc2)=CC1,0.3877551020408163,9.6,0.7918179385197335,0.6426159592618651
OC1=CC(F)=CC=Cc2ccccccccccccc1cccc2,0.25,10.3,0.5461156885748891,0.7111910879312955
CC(C)(C)C1=C(c2ccccc2Cl)C=C1,0.3333333333333333,7.6,0.6405961222188208,0.8316390343292708
CC1CC1CCCCC1CCCC1C=CC=C(F)F,0.2692307692307692,7.1,0.39477895482260167,0.6292406214763822
N#CC(F)(F)CCF,0.21428571428571427,4.2,0.5454535619609363,0.6812532624436414
CC(F)c1cccc(F)c1CC1CCC1=O,0.38636363636363635,7.4,0.768822329848073,0.7326783679803383
C1=CC=CC=Cc2cc3ccccccc(cccc2o3)C=CC=C1,0.28888888888888886,10.4,0.5174927412012161,0.6140809757593902
CC1=CC=CC=C(C)C2=CC=CC=C(C2)C(C)=CC=C1,0.2,8.6,0.5200528646423836,0.5841052950549297
CCc1ccc2cc1N(CCC(C)c1ccccc1)C1CCCCCC21,0.3620689655172414,8.8,0.5829113197521612,0.6714544894080919
Cc1cc2cccc3cccc4ccccccc(cc1C)c-2ccc43,0.358974358974359,11.2,0.3140808432880193,0.7751119381337247
CC1=CC=CCCCc2cccc(C)cc(ccc2)C=CC=C1,0.2692307692307692,10.3,0.510974008641041,0.6545040757465386
NC(F)(Cl)CC(F)c1ccc(F)cc1F,0.40816326530612246,6.9,0.4909418764714513,0.709935653726323
COC=CC=C1C=CC(C)=Cc2ccc(C)cc2CC(C)CC(C)CCC1=O,0.2878787878787879,10.2,0.42744610355723434,0.6276867405405899
C=CC1=CC(C)=C2C=C(C)C(=CC=C3C=CC(=C3)C1)CCC2(C)CC,0.21875,9.2,0.49713541658108906,0.4206885934728497
CC=C(CC)CCC(CCC)C(C)c1ccc(-c2ccccc2)cc1,0.5,8.1,0.4072744069526182,0.7603123805799002
O=CC=CC1=CC=CC=Cc2cc3ccc-3cccccccc2CC1,0.26666666666666666,10.4,0.47654383037182096,0.7634538247371069
O=C1CC=CC=C2C=CC=CC=CC1=CO2,0.2549019607843137,6.9,0.6166733851650067,0.5512632339948367
CC1=CC=CC(C=Cc2cccc(C)c2)=Cc2ccccc21,0.3333333333333333,10.5,0.6279964258512943,0.8073735799707021
CC1(C)CC=CC=CC=CC=CC=CC=CC(CO)=C1CN,0.2727272727272727,8.0,0.8089379736737458,0.6540764404392709
CC(=CCCC1=CC=CC2=CC=C1C2)C(F)=CCC1=CC=C1,0.19696969696969696,7.7,0.5107863031500639,0.5689556732616945
Cc1cccc(CC(C)(F)CC(C)C(C)(C)C)c1,0.3877551020408163,7.4,0.6764960510074624,0.7504344050238418
CC1=CC=C1C1CCC2=CC=CC=CC(=C2)CC2(C1)C1=CC(C)=C2C=C1C,0.2,10.8,0.46620431748864255,0.3470981721627887
CC1=CC=C2C=CC=CC=CC=C1CCC1CC(C1)C(C)(C)C2,0.21666666666666667,8.9,0.46663160970163503,0.5467594072106654
CCN1C(=O)C2=CC=CC(O)=CC=CC=CCC1CCC2,0.25,7.6,0.7951586400442812,0.5538535085942269
O=C1C=CC=C1C1=CC=CC=C(Cc2ccc(F)cc2)C1,0.32653061224489793,8.7,0.8076378191048883,0.7812428764182836
Cc1cccc(CCCc2ccccc2)c1,0.6060606060606061,7.8,0.710152314886814,0.9593804476381467
CC1(Cl)CCc2cccc(c2)C1,0.2894736842105263,6.0,0.5384076952640056,0.6216736210716305
Cc1c(F)cccc2c3ccc1Cc1ccc(c(C)c1-2)C=C3,0.28888888888888886,8.8,0.3466466821931651,0.6297381410183203
CC(C)(C)C1=CC=Cc2ccc3c(c2)CCC(=C1)C=C3,0.20408163265306123,8.2,0.5729457778921174,0.5708261911772695
COC1=CC2=CC=CC=CC=c3c1ccc1c3=C3C=CC(=CC=CC=C1)CN3C2,0.22535211267605634,9.8,0.7332576767648185,0.45933455422260966
CC(=O)C=c1oc2cccc3cccc(c3)[nH]c2c1F,0.2830188679245283,8.6,0.7366182704101237,0.6034200049064817
CCn1c(=O)c2ccc(F)ccc3c1=CCN1C(=O)C4=CC=C(C=3)C(=CC=C2)C1=CC=C4,0.25925925925925924,11.7,0.695950847311209,0.47697888216679524
C1=CC=C(CC2=Cc3cccc(c3)C=C2)C=C(C2=CC=CC2)C=C1,0.21739130434782608,11.0,0.6098547446611771,0.6012736407109045
CC1=CC2=CC=C(C(C)(C)F)CCCC=C(C=C1)CC2,0.24444444444444444,8.1,0.5493719880761696,0.5634489378156776
CC(C)(C)C1=CC=CC=CC=C(F)C(c2ccccc2)=CC=C1,0.2857142857142857,8.5,0.5495726902598984,0.7212648516647274
CC1=CC=CC2C(C)C2c2ccc(cccccc2C)CC1C,0.25757575757575757,9.2,0.5379037933198724,0.5526493916916642
O=c1cc2c3ccccc4c(c3)-c3cc(cc5cc(ccc35)cc1-2)[nH]c4=O,0.29508196721311475,11.0,0.42659237320861393,0.56674147158451
CCCCC1CC=C(N)c2cccc1ccc(F)cccccc2O,0.3188405797101449,10.2,0.7354823255060645,0.6663287199422288
CCC1=CC=CC=C2C=CC=C(C=C1)CC2C(CC(C)C)N(C)CC,0.2222222222222222,7.7,0.553937009163328,0.48421524037229413
CC(C)(C)C1=CC(C2CCCC2)=CC=CC=CC=CC=C1F,0.25,10.3,0.510585033219156,0.6960791699678068
CC1(C2CCC2)CCCCc2cccccc(F)c1cc2,0.3508771929824561,8.4,0.6170929573997826,0.6799363291070474
Cc1ccc(CCCC(C)(C)C2CC(C)C2)cc1F,0.37037037037037035,7.9,0.6542559497060615,0.8433488101966223
ONN=[SH]N=NC(F)=C1N=NS1,0.17307692307692307,5.7,0.21620684446614483,0.43559281796323174
C=C1C=CC=CC=C2CCC(CO1)C1=CC=Cc3cc1ccc32,0.203125,9.3,0.6103994964730829,0.4851250390055625
CC(=CC=CC=CCl)C=C1CCCCCCC1,0.2708333333333333,7.1,0.5462537558000987,0.7515968580791149
Cc1c2ccc(c1F)CCC=CC=CC=CC=CC=CC=C2,0.24,9.2,0.5603133530472507,0.6225339645270647
COC1=CC=C1c1ccccc1CC(C)(O)c1ccccc(C)cccc1,0.37735849056603776,8.8,0.764910951076903,0.7425630329914069
CC12CCC3C=C(C1)C1=CC=C3C=CC=CC=C2C=C1,0.2,9.1,0.5607411835955844,0.4452411192578649
CC1=CC=CC=C2CC3CCCCCC(=C(C=CC=C1)CC(C)C3)OC2C,0.22950819672131148,10.4,0.42975102972746637,0.44394949012401796
CCCC1C2=CC(=O)N3C=CC(=CC=CC=c4c(=O)c4=CC=CC=C2F)C1C3=O,0.24615384615384617,9.8,0.7293752090208707,0.4322012508747179
Fc1ccc2c(c1)C1=CC=CC=C3CCC3CCC2CC1,0.32075471698113206,9.1,0.5653878530759969,0.5939718674160991
CC1=CC=CC=CC2=CC=CC3=CC=CC4=CC=CC(=CCC1(C2)C3)NC4=O,0.2037037037037037,10.3,0.5841383269209623,0.3591357193061533
Cc1cc2ccc1cc2C(C)C,0.34285714285714286,6.0,0.5061489562204583,0.7630683358851484
CCN1CC2CCCC3=CC=CC(=CC=C1c1ccccc1)C2CC(=O)N3,0.2926829268292683,10.4,0.8314151193371498,0.5445006745575518
Cc1cc2c(cc1C)CC=CC=C2,0.23684210526315788,8.1,0.5592841869488175,0.8174334673702367
CC1=CC=CCC(C)NC2=CC2=CC=CC=CC=CC=C1,0.23214285714285715,9.4,0.662445948745405,0.590930242191283
C=C(C)C1=CC=C2C=CC=c3c1ccc(c3=CC(=O)C1=CC=C1)C=CC=CC=C2F,0.19753086419753085,10.3,0.6905840886929727,0.5082189355180116
C=Cc1c2nc3cc4ccc(OC)c2c2c5cccccccc(n4)-c=c-c=c3c1c2ccc5F,0.2876712328767123,10.7,0.26500475404096335,0.526356285466045
Cc1ccccc(C)c(F)ccc1,0.40625,6.4,0.5665698084572904,0.9250208831447316
CC1=CC=C(F)C1=CC=CC=CC(C)C1=CC=C1,0.203125,7.9,0.6084280979227699,0.6237325430782347
CC(F)c1ccccc1F,0.625,6.3,0.5651713708416484,0.8374252847116809
O=C1C=C2CCN1C2=Cc1cccccc2ccc1C=CC=C1C=CC=CC=CC=C12,0.24285714285714285,12.8,0.5373839844436397,0.566577403427307
CC1Cc2cc3ccc2C=C(F)C=CC=C1C=CC=C3F,0.22641509433962265,8.6,0.5847549707334672,0.5309880619365397
CC(O)CCC(C)C(CC1CC1)CC1CCC(C)(F)C1,0.29545454545454547,7.0,0.6557570744737516,0.6190866565783966
CC1=CC=CC=CC=CC=CC1=CC=Cc1ccccc1,0.34782608695652173,9.6,0.6368865891330681,0.7414198465357966
ClC1=CC=C2C=CC=CC(=CC=C2)C=CC=C1,0.1951219512195122,7.5,0.5722123708017175,0.5182737771723692
COc1ccccc(OC)cc2cccc3[nH]cccc-2c(ccc1)C=CC=C3,0.375,10.0,0.63790964554373,0.6732462404946252
FC(F)CCC(F)C(F)(F)Cl,0.23809523809523808,5.2,0.478517203095868,0.6719395074602651
Cc1ccccccc2cccccccc-2cc2cc(cc1)C2,0.42857142857142855,10.4,0.3534586085608312,0.793935772025115
COc1ccc2ccc3ccc(ccc(C)c4ccccccc4cc2c1)cc3,0.391304347826087,11.1,0.29096121542550896,0.7115887630600373
CC1C=CC2CC2CCC(=O)N1C(=O)c1ccccc1,0.3877551020408163,8.3,0.5802524409355092,0.6799622235659335
C=C(Cl)C=CC(=CC=CF)C(C)(Cl)Cl,0.2,5.9,0.4950560915278374,0.6034448921880531
CC1CC(C)(c2cccc(F)c2)CC2CCC1(C)C2,0.5,9.2,0.6407849481090936,0.595236770967987
Cc1cccccccc2cccc-2c2c(C)cc(c1)=CC=CC=2,0.38235294117647056,9.3,0.6562310601898341,0.6968344533437963
Cc1ccc(C2=C3CCC(C=C3F)C2)c(C)c1,0.3333333333333333,9.0,0.6518410099126286,0.650881725890318
CC1CCCCC(C)(C)CC=C1C(C)(C)C,0.2916666666666667,6.5,0.46893870447105007,0.6977581560878857
CC1=CC(=CCCC2CC2)CC1C(C)(C)Cc1ccccc1,0.3275862068965517,8.0,0.5741185863567764,0.7213000136402634
CC(C)=Cc1ccccc1Cl,0.42857142857142855,6.7,0.5961099099551046,0.9002661164797949
CC1(CC(C)(C)C(C)(C)CCC2=CC=C2)Cc2ccc1cc2,0.2549019607843137,8.1,0.5840101969737334,0.5800534517065521
CCC1CCc2ccc3c4c(ccc3c2)C(C)=C(C)C(C)=CC=C41,0.25862068965517243,8.9,0.534023640052135,0.5442787187757807
Cc1ccc(C=C(C(=O)O)C2=CC=CC=C3C=CC=CC=C3CC2)cc1,0.3050847457627119,11.8,0.7135247305109665,0.7086664334617159
C1=CC=CC(C2=CC=CC=C(c3ccccc3)C=C2)=CC=C1,0.28125,10.2,0.6493921700037653,0.7684130858353908
CC1=C(C)c2ccccc(ccc(F)c2)C=CC=C1,0.3111111111111111,8.2,0.5853708748599834,0.6824980731675985
CCC(=CC=CC1=CC=CC=CCCCC1(C)C)c1ccccc1OC,0.3055555555555556,9.7,0.5074218124730564,0.7046839081671903
CC1C(=O)c2cccc(c3ccc-3ccccc3cc(cc2)C3)-c2ccccc21,0.3829787234042553,11.6,0.3266816243308155,0.642306120498055
C1=CC2=CC=C(C=C1)CCCC2,0.26666666666666666,5.9,0.505540822972511,0.6447442488610614
CC(F)=C(Cl)C=N,0.2,4.8,0.5138925422870441,0.6107597724374956
C=C(C=O)C=C(F)C(F)(Cl)C(F)(F)F,0.25,6.2,0.24114177949282065,0.6166730577621213
CC(C=Cc1ccccc1)=Cc1ccc(C)cc1,0.43478260869565216,8.6,0.6471332214763942,0.9070786607543501
CC1CCC2CCCC3=CC=CC=C1C=C1C2=CC=C1C3C(C)O,0.2631578947368421,8.9,0.6828780393629083,0.39223931736941
CC=CCC(N)C(C)Cc1c(C)cccc1C(C)C,0.3684210526315789,6.9,0.7428735664959345,0.7211515734222549
CC1=C2C=C(F)C=CC=CC=C(C=CC=CC=C1)C(C)C2,0.22,8.5,0.5166057446364719,0.5157942778249961
CC(C)(C)C1=CC=CC=CC=CC=CC=CC=CC=C2C=CC(=C1O)C2,0.21951219512195122,10.7,0.5009486033082287,0.5672629666926478
O=C1COC2=CC=CC=C(C=CC=C3C=Cc4cccc(c4)Cc4ccc3c2c4)C2=CC=C12,0.21333333333333335,12.3,0.47766162331897155,0.46924941646263413
Cc1ccc2oc(C)cccccc2c1,0.5135135135135135,7.8,0.6187287663069783,0.8725409600367102
C=C1C2=CC=C3C=CC=CC=C(C4=CC=CC=CC4=CC=C12)C(CCCF)CC3,0.20588235294117646,10.1,0.473164540325698,0.47503229313888184
CC=CC=C1C=CC=C2Cc3c(cccc3C(C)CC(C)C2)C1=O,0.27692307692307694,9.6,0.5852343625961977,0.5346669752421289
O=C1C=C(O)C2=CC=c3ccc4occ(c1c3)COC(=CC=CC=CC=4)C=CC=CC=C2,0.21052631578947367,11.2,0.6562547326959118,0.4380411815261489
CC1c2cc1c1c(=O)oc3c4ccccc4cccccc2oc2c(cccccc13)C=2,0.3492063492063492,11.3,0.29366495756385097,0.5690553884125413
C1=CC=CC2=CC=C3C=CC=C2C2=CC=C(C=CO3)C(=CC=C2)C=C1,0.16326530612244897,9.9,0.5418943652153724,0.46113153237175525
CCCCCCC(C)CCC(C)c1ccc(C2CC2)cc1,0.3877551020408163,6.9,0.4039829276868645,0.8026368492852737
Cc1c2ccc(-c3ccccccccc3)c1C=C2,0.3076923076923077,9.3,0.546704230772746,0.7630554805750058
COc1cccc2c1CCC2C,0.48717948717948717,7.2,0.6166163953733921,0.8403891082230717
CCCC1CC(C)C(CCCC2Cc3ccc(cc3)CO2)C1C,0.2653061224489796,8.5,0.6248112348702616,0.5467156615806429
CCc1ccc(C2CCC(C)CCc3ccc(cc3)C2=O)cc1,0.34,9.1,0.7077568822414609,0.6472413026062838
CC(C)CCC(C)(F)CC1(CCCCC2CC2C)CC1,0.24561403508771928,5.6,0.3991138756429806,0.6657299121510117
CC(C=CC=C1CCC1)=Cc1ccc(-c2c3cccc2C2=CC=C23)c(=O)o1,0.26666666666666666,10.2,0.6159186640346974,0.6567647198191805
COC(C=CC=CC1=CC=C1)=CC=C(C)C=C1C(=O)C2=CC=CC(OO)=CC=C3C2=CC=C13,0.22727272727272727,10.8,0.1686579979375063,0.4414907658231948
CC1=CCc2ccc(cc2)-c2ccccc3ccc(c2)C(=O)C(=CC=CC=CC3)OC=C1,0.22580645161290322,10.3,0.45043884951124663,0.5628017379909607
O=C1C=CC=CC=CC1=CC=CC1=CC2=CC=CC=CC2=CC=C1,0.23214285714285715,10.4,0.6410319957675575,0.687032565537163
O=C1CC2=CC(=CC=CC=C1C=CC=CC=Cc1oc3cc1-3)C=C2,0.2,8.7,0.7204760483073496,0.5035120048064183
Cc1c2cccc1C1=C3C=CC(=CC=c4ccc5c(c4=CC=5)=CC1)CC3C2,0.2537313432835821,10.8,0.6878070734772864,0.40218569931072096
CC(=O)CC1C2=CC=CC=CC=C(C=C3CCCC3=CC=C2)C1C,0.25,9.9,0.6282918694609002,0.5067846059064347
CCC1=CC=C2C=CC=CC=C(CC(C)(O)CC2)C2=CC=C(C=C1)CC2,0.25,9.5,0.5790625984450771,0.4594639719232543
C1=Cc2cccccc(ccc2)-c2ccc(cc2)C=C1,0.3448275862068966,8.3,0.5820320863423543,0.6875099513623869
CCC(CC)(CF)C1=CC=CC(F)=CC=CC=CC=C1,0.23255813953488372,9.3,0.6101807940906219,0.6327629220582632
CC(=N)C=CC=Cc1cccccccc(C)c1,0.43243243243243246,9.3,0.5802903142161688,0.8141164465473144
CC1=CC=C(C)C(C)=CC=CC=C(C)C(C)=C1,0.23076923076923078,7.5,0.5263499538776863,0.6900143715439558
C1=CC=C2NC(=C1)C=CC=C2C=CC=C1CC2=CC=C1C=CC=C2,0.16666666666666666,8.5,0.7319736267862342,0.5082005424793284
COc1ccc(CF)c(C(CC2=Cc3ccccc32)c2ccccc2)c1C,0.3389830508474576,9.9,0.48537632198684927,0.7616318168731115
Cc1cccc(C=CC2CCC(C)C2)cc2c(cc1)=CC=2,0.3148148148148148,8.4,0.7612120042481043,0.6722622300793117
CC1=CC=CC=C2CC3=CC(=CC=C1)C=CC1=CC=CC1=CC=C2C=CC=C3,0.19298245614035087,11.3,0.425850181929348,0.48329764795685176
CC(C)CCC(C)OCc1ccccc1,0.43243243243243246,6.2,0.6825581677013264,0.8611594709831282
Fc1ccccc1C=CC1CCC1,0.4222222222222222,7.4,0.6449831828304103,0.8776446939814634
CC1=CC=CC=CC=CC=CC=CC2CC(C2)C2=CC=C2C=C1,0.21153846153846154,10.1,0.501127686878487,0.5804680252298912
CC1=CC=C2c3c(cc1[o+]3C)C2c1ccccccccc1,0.27450980392156865,9.6,0.6025711429957965,0.5793937728864523
COc1cc2ccc1C=Cc1cccc(c1)Cc1cccc(c1)Oc1ccc-2cc1,0.2698412698412698,10.9,0.29427575678460743,0.5824758850423909
CC1=CC=Cc2cccc(c2F)C(C(C)C)Cc2ccccc2C=C1,0.3333333333333333,9.5,0.5388181886527866,0.6121241695630305
O=CC1=CC=CC2=CC=C3C=CC=C1C=C2C(c1ccccc1)=C3,0.24074074074074073,9.2,0.6983881543191961,0.5563987863899735
O=C1CC2=CC=CC=C3C=CC=CC=CC=CC1=CC=CC=C2NCC3,0.20967741935483872,10.2,0.6740947511105643,0.5119537441499474
CCCCC(C)CCCCCCCC(C)c1ccc(F)cc1,0.5,6.7,0.3508858180637594,0.8119547082768585
O=C1NC2=CC=C3OC(=CC=CC=C4C=C5C=CC1=CC=CC=C3C45)C=C(O)C=CC=C2,0.18181818181818182,11.3,0.5539709701228812,0.3747470414403646
C1=CC=CC2=CC=CC=C3CC(=CC=C1)C=CC=C3C=C2,0.1509433962264151,9.0,0.548002448636039,0.5050220153121764
Fc1ccccc2c(ccc1)C=Cc1cccc-2c1,0.36363636363636365,10.2,0.5188497755186694,0.749690370684896
C1=CC2(CC3Cc4ccc3cc4)CC=C1C1CCC2C1,0.2459016393442623,8.4,0.7017991836552396,0.45423153727868676
Cc1cccc(C=CCC2(F)C=CC=C(F)C=CC=C2F)c1,0.4,9.3,0.6479346574474437,0.629516987012058
C=C(CCC)C(C)=CC=C(C)CCCN1CCC1,0.2857142857142857,6.7,0.5608887347259587,0.7850427653310921
Cc1ccc(C)c2cc(F)c(cc1F)CC1CC(C)C21,0.3333333333333333,8.3,0.6241187703071722,0.5874185045844028
CC1(F)CC2=CC=CC(=CC=C2)C2=CC=CC=CC1=CC=CC=C2,0.175,9.1,0.4997462929059807,0.46246080022374453
Clc1cccc(-c2ccccc2)c1,0.6666666666666666,7.3,0.6346172430604238,0.9793725963777867
CC(=O)C1=Cc2cc(C)c(cc2C)C=CC=C2C=CC=C1CC2,0.23728813559322035,10.0,0.6686331688819463,0.5489276912343342
CC1=CC=C(C)c2ccc(F)cc2C=CC=CC=CC=CC=C1,0.2826086956521739,9.2,0.5180315814506931,0.7052093809815645
FC1=CC=CC=C(F)C2=CC=CC(=C1)C2,0.16666666666666666,6.8,0.5574499240965066,0.5503784771996959
CC(=CC=CC=CC(C)(C)F)c1ccccc1,0.35555555555555557,8.0,0.6418513536279195,0.7939254261675612
OC1C=CC(F)=C(C(F)(F)F)S1,0.2631578947368421,6.3,0.6054781833545694,0.6197996176377557
Cc1cc(F)ccc1C=Cc1cc(F)ccc1C,0.4473684210526316,8.7,0.668484400042092,0.8839411577957702
Cc1c2cc3cc1C1CC=CC1=CC=CC=CC=C2c1ccccc1O3,0.25333333333333335,10.3,0.44758901371922266,0.5390919286364484
CCC(C)CC(C)(C)CNC1=C(CCC2CC2)C=C1,0.3018867924528302,6.0,0.611994365296031,0.6921052002360191
Oc1ccccc(F)cccccccc2cc3cc(coc-3cccc1)C2,0.29310344827586204,10.5,0.48028293725513566,0.7069717465696781
CCc1ccc2cccccc3cc(cccc-2cc1)C(C)CC3=O,0.3684210526315789,9.9,0.6007419323066456,0.7087480470157811
CC12CC1CNC1CCCCC1(Cl)C2,0.2765957446808511,6.4,0.6105937252409275,0.5753407034867851
CC(=CC(C)C)c1cccccccc2ccccc12,0.4358974358974359,8.3,0.6201280440011991,0.8474454071170641
CC1=CC2=C1C=C(C=Cc1ccccc1)CCC2,0.3157894736842105,8.6,0.6700971921319605,0.789316524994609
CCC(C)(C)CC(CCN1CC1)C(=O)C1=CC=CC=Cc2coc1c2,0.2602739726027397,7.4,0.6274340088093557,0.5384930164907507
CC1=Cc2ccc3c(c2)C(=C1)C(CF)C1CCC(CC3)C1,0.26666666666666666,8.1,0.6435358006065294,0.47691057006013554
CC(C)(C)Cc1cccc(F)c1,0.5135135135135135,6.3,0.5993662977731294,0.9158721448863086
CCC1=CC=CC(F)=CC=CC=CC(CCC(C)CC)=C1,0.27419354838709675,9.3,0.5330410461312197,0.61900324965062
CC1=CC=CC(Cc2ccccc2)=CC=C1,0.3333333333333333,8.1,0.6820155970993125,0.8125454230882286
FC1=CC=CC=C(F)C=C1,0.20833333333333334,6.1,0.4849601158752786,0.6995589592582764
CCc1ccccc1C=CC=C(c1ccc(F)cc1)C(C)C,0.36,8.4,0.5808544017334122,0.8392810551568063
CC(C)C1CC(F)C2CCC(F)(F)C12,0.2631578947368421,6.0,0.6138166260557882,0.5991194768755587
CCCC(=O)c1ccccc1,0.53125,6.3,0.6021153369839913,0.9615066623855023
CC12CCCC1CCCc1ccc(cc1)C2,0.3,6.9,0.6012560123705742,0.5833617643652977
CC(C)Cc1ccccc1,0.6086956521739131,6.0,0.5830950724974511,0.9778265416758585
CC(C)CC1(CCOC2=CC=C2)CCCCC1CCc1ccccc1,0.3548387096774194,8.1,0.4864142545120304,0.7130869773055531
Cc1ccc(C2CCCc3cccc(c3C)CC2)cc1F,0.3888888888888889,9.8,0.6480077655193593,0.6943737650044832
CC1=CC=CC=C(C)C=C1,0.22727272727272727,5.9,0.4749899260598135,0.7550864317857489
ClC1=CC=CC2CCC3CC(CC(Cl)=CC=C1)C3C2,0.21428571428571427,7.7,0.5295030044304546,0.48080478060722665
O=CC1=CC=CC=CC=CC=CC2=CC=C(F)C(=CC=CC=C1F)C2,0.18,10.0,0.5473568062169352,0.5410507386563937
Cc1ccccc1-c1ccccc1C#N,0.5909090909090909,8.0,0.6792183034802932,0.9315534459528146
CC1=CC=CC=c2cccc3c2=C(F)C=CC=CC=C1C=C3,0.23529411764705882,9.7,0.6732441791584028,0.552789685739933
CC12CCC(C1)c1cccc2c1,0.38636363636363635,5.8,0.5435049246077369,0.6377247121744456
N#Cc1ccc(Cl)c(Cl)c1,0.47058823529411764,5.7,0.589626563983568,0.9156914378907549
O=C(CC1=CC=C2C=CC=CC=C1C=C2)NCc1ccccc1,0.40384615384615385,10.1,0.8883173373011689,0.6419670324562029
CC12CC3=Cc4cc(ccc41)C(CCc1ccccc1)(CC3)C2,0.35294117647058826,9.6,0.6717623691063601,0.551419460022224
CC1(c2ccccc2)CCC1,0.43243243243243246,6.3,0.5706924182236695,0.9049989700778099
O=C(O)c1cccc(C2=CC=CC=CNC2O)c1,0.3333333333333333,8.3,0.7399236802976584,0.7386633545412813
C1=Cc2ccc3c4ccc2c3=Cc2cc3cccc(cc-3c2)C=CC4=C1,0.2,11.2,0.3751962963346321,0.5274520034814396
Cc1cccc(C2OC=CC=Cc3ccccc3C23CCC3)c1,0.3392857142857143,9.8,0.6548031406662612,0.6508094825140333
C1=CC=CC(CCC2=CC=CC2)=CC=C1,0.2,8.0,0.6322918427408631,0.7139944397910178
CC1=CC=CC=CC=CC(F)=CC=C1O,0.21621621621621623,6.8,0.6338632129871681,0.6626572731809304
CC(C)c1ccc(Cl)c(F)c1,0.5142857142857142,6.3,0.6073704425723078,0.9245203870368243
CCC1=CC2=CC(C(C)C(C)(C)CC)=CC=CCC(C)(C(C)=C1)C2C,0.20967741935483872,8.7,0.49003198745767723,0.46048006324607055
CCN(CC)c1cc2ccc1c1c(F)cccc21,0.34,7.0,0.5130583167884969,0.7877630401767571
CC1=CC=CC=CC=C2CCCC(CCCC3=CC=C3)N=C2C=CC=C(C)C=C1,0.21875,10.4,0.4713318709764287,0.5877980259270392
CC1=C2C=CC(F)=CC=CC=CC=CCC(=CC=C1)C=C2,0.17857142857142858,8.9,0.5221056673699564,0.5556617256656927
